"Date";"Time";"Raw_Time";"Latitude";"Longitude";"Altitude";"Sats";"Sat_Speed";"Precision"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:29:41";"10294100";"48.220.581";"16.374.962";"158.70";"4";"0.2963";"1.83"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:30:36";"10303600";"48.220.689";"16.375.191";"162.70";"5";"1.3334";"1.50"
"160220";"11:31:15";"10311500";"48.220.764";"16.375.490";"175.40";"5";"1.7779";"1.51"
"160220";"11:31:15";"10311500";"48.220.764";"16.375.490";"175.40";"5";"1.7779";"1.51"
"160220";"11:31:23";"10312300";"48.220.759";"16.375.537";"177.40";"6";"0.2408";"1.51"
"160220";"11:31:23";"10312300";"48.220.759";"16.375.537";"177.40";"6";"0.2408";"1.51"
"160220";"11:31:23";"10312300";"48.220.759";"16.375.537";"177.40";"6";"0.2408";"1.51"
"160220";"11:31:23";"10312300";"48.220.759";"16.375.537";"177.40";"6";"0.2408";"1.51"
"160220";"11:31:35";"10313500";"48.220.635";"16.375.716";"174.80";"7";"3.9633";"1.35"
"160220";"11:31:35";"10313500";"48.220.635";"16.375.716";"174.80";"7";"3.9633";"1.35"
"160220";"11:31:42";"10314200";"48.220.587";"16.375.762";"174.00";"7";"1.4816";"1.35"
"160220";"11:31:45";"10314500";"48.220.564";"16.375.782";"173.30";"7";"3.5003";"1.35"
"160220";"11:31:48";"10314800";"48.220.554";"16.375.815";"173.20";"7";"3.4077";"1.35"
"160220";"11:31:51";"10315100";"48.220.552";"16.375.847";"173.10";"7";"2.6669";"1.35"
"160220";"11:31:54";"10315400";"48.220.541";"16.375.879";"174.30";"7";"3.0188";"1.35"
"160220";"11:31:57";"10315700";"48.220.533";"16.375.912";"175.80";"7";"2.7780";"1.35"
"160220";"11:32:00";"10320000";"48.220.525";"16.375.939";"176.50";"7";"2.5743";"1.35"
"160220";"11:32:03";"10320300";"48.220.523";"16.375.958";"177.40";"7";"0.6297";"1.35"
"160220";"11:32:06";"10320600";"48.220.512";"16.376.004";"182.70";"7";"4.1300";"1.35"
"160220";"11:32:09";"10320900";"48.220.508";"16.376.039";"186.50";"7";"2.9632";"1.67"
"160220";"11:32:12";"10321200";"48.220.489";"16.376.086";"188.30";"7";"3.1669";"1.35"
"160220";"11:32:15";"10321500";"48.220.466";"16.376.129";"190.30";"7";"3.2225";"1.35"
"160220";"11:32:18";"10321800";"48.220.434";"16.376.161";"190.20";"7";"4.8708";"2.21"
"160220";"11:32:21";"10322100";"48.220.393";"16.376.165";"186.00";"7";"2.6484";"1.36"
"160220";"11:32:24";"10322400";"48.220.362";"16.376.191";"186.40";"7";"4.4818";"1.36"
"160220";"11:32:27";"10322700";"48.220.337";"16.376.224";"187.50";"7";"3.4262";"1.36"
"160220";"11:32:30";"10323000";"48.220.304";"16.376.251";"185.30";"7";"3.1299";"1.69"
"160220";"11:32:33";"10323300";"48.220.308";"16.376.248";"184.70";"6";"0.5556";"1.53"
"160220";"11:32:36";"10323600";"48.220.311";"16.376.245";"185.80";"7";"1.3334";"1.53"
"160220";"11:32:39";"10323900";"48.220.304";"16.376.272";"189.30";"7";"0.7593";"1.36"
"160220";"11:32:42";"10324200";"48.220.307";"16.376.273";"190.30";"6";"0.1296";"1.76"
"160220";"11:32:45";"10324500";"48.220.310";"16.376.267";"190.30";"6";"1.2964";"1.76"
"160220";"11:32:48";"10324800";"48.220.324";"16.376.258";"189.70";"6";"0.0370";"1.76"
"160220";"11:32:51";"10325100";"48.220.336";"16.376.254";"190.00";"6";"0.3148";"1.76"
"160220";"11:32:54";"10325400";"48.220.328";"16.376.251";"189.60";"6";"0.1482";"1.76"
"160220";"11:32:57";"10325700";"48.220.317";"16.376.235";"189.20";"6";"0.2222";"1.53"
"160220";"11:33:00";"10330000";"48.220.301";"16.376.224";"188.60";"7";"0.2408";"1.76"
"160220";"11:33:03";"10330300";"48.220.304";"16.376.222";"188.60";"7";"0.3704";"1.36"
"160220";"11:33:06";"10330600";"48.220.312";"16.376.212";"186.90";"6";"0.0556";"1.69"
"160220";"11:35:30";"10353000";"48.220.263";"16.376.201";"180.60";"6";"0.8334";"1.80"
"160220";"11:35:30";"10353000";"48.220.263";"16.376.201";"180.60";"6";"0.8334";"1.80"
"160220";"11:35:37";"10353700";"48.220.286";"16.376.207";"179.90";"5";"0.9260";"12.33"
"160220";"11:35:40";"10354000";"48.220.305";"16.376.228";"177.20";"5";"0.3519";"12.41"
"160220";"11:35:43";"10354300";"48.220.308";"16.376.219";"180.10";"8";"0.3519";"1.38"
"160220";"11:35:46";"10354600";"48.220.305";"16.376.212";"180.30";"7";"0.7038";"1.58"
"160220";"11:35:49";"10354900";"48.220.333";"16.376.218";"182.90";"7";"0.0926";"1.58"
"160220";"11:35:52";"10355200";"48.220.346";"16.376.219";"183.50";"7";"0.2778";"1.58"
"160220";"11:35:55";"10355500";"48.220.329";"16.376.193";"184.00";"7";"4.1485";"1.73"
"160220";"11:35:58";"10355800";"48.220.322";"16.376.186";"184.00";"6";"0.1296";"1.81"
"160220";"11:36:01";"10360100";"48.220.324";"16.376.177";"185.60";"6";"1.0742";"1.74"
"160220";"11:36:02";"10360200";"48.220.321";"16.376.173";"186.00";"6";"1.5742";"2.32"
"160220";"11:36:06";"10360600";"48.220.307";"16.376.168";"187.70";"7";"1.9816";"2.32"
"160220";"11:36:11";"10361100";"48.220.287";"16.376.161";"187.80";"7";"2.9632";"1.39"
"160220";"11:36:14";"10361400";"48.220.286";"16.376.147";"189.10";"7";"2.5743";"1.74"
"160220";"11:36:17";"10361700";"48.220.284";"16.376.128";"188.00";"7";"1.1482";"1.39"
"160220";"11:36:20";"10362000";"48.220.274";"16.376.122";"187.30";"6";"0.0370";"2.32"
"160220";"11:36:21";"10362100";"48.220.277";"16.376.117";"187.30";"6";"0.0370";"2.32"
"160220";"11:36:24";"10362400";"48.220.279";"16.376.110";"187.30";"6";"0.6482";"2.32"
"160220";"11:36:27";"10362700";"48.220.278";"16.376.113";"187.30";"6";"0.0370";"2.32"
"160220";"11:36:30";"10363000";"48.220.280";"16.376.126";"187.30";"6";"0.5371";"2.32"
"160220";"11:36:33";"10363300";"48.220.272";"16.376.133";"187.30";"6";"0.4630";"2.32"
"160220";"11:36:36";"10363600";"48.220.275";"16.376.143";"187.30";"6";"0.3519";"2.32"
"160220";"11:36:39";"10363900";"48.220.278";"16.376.145";"187.30";"6";"0.0926";"2.32"
"160220";"11:36:44";"10364400";"48.220.279";"16.376.141";"187.30";"6";"0.7223";"2.32"
"160220";"11:36:48";"10364800";"48.220.274";"16.376.151";"187.30";"6";"3.2966";"2.32"
"160220";"11:36:51";"10365100";"48.220.269";"16.376.165";"185.50";"6";"0.9445";"2.32"
"160220";"11:36:54";"10365400";"48.220.269";"16.376.190";"185.50";"6";"0.4260";"2.32"
"160220";"11:36:57";"10365700";"48.220.273";"16.376.195";"189.20";"7";"0.3334";"1.75"
"160220";"11:37:00";"10370000";"48.220.264";"16.376.181";"188.40";"6";"0.2593";"1.75"
"160220";"11:37:03";"10370300";"48.220.250";"16.376.173";"186.00";"6";"0.0926";"1.75"
"160220";"11:37:06";"10370600";"48.220.247";"16.376.172";"185.30";"5";"1.9261";"2.32"
"160220";"11:37:09";"10370900";"48.220.216";"16.376.135";"184.40";"7";"3.1299";"2.32"
"160220";"11:37:12";"10371200";"48.220.221";"16.376.143";"179.00";"7";"0.2593";"1.40"
"160220";"11:37:15";"10371500";"48.220.225";"16.376.143";"178.10";"7";"0.3519";"1.40"
"160220";"11:37:18";"10371800";"48.220.226";"16.376.146";"177.90";"7";"0.1852";"1.40"
"160220";"11:37:21";"10372100";"48.220.237";"16.376.161";"177.90";"7";"2.9262";"1.40"
"160220";"11:37:22";"10372200";"48.220.237";"16.376.168";"178.70";"6";"1.7038";"1.75"
"160220";"11:37:25";"10372500";"48.220.259";"16.376.183";"179.50";"7";"0.2408";"1.40"
"160220";"11:37:25";"10372500";"48.220.259";"16.376.183";"179.50";"7";"0.2408";"1.40"
"160220";"11:37:25";"10372500";"48.220.259";"16.376.183";"179.50";"7";"0.2408";"1.40"
"160220";"11:37:34";"10373400";"48.220.305";"16.376.186";"183.30";"7";"0.3889";"1.75"
"160220";"11:37:37";"10373700";"48.220.331";"16.376.199";"186.50";"7";"0.1111";"1.40"
"160220";"11:37:37";"10373700";"48.220.331";"16.376.199";"186.50";"7";"0.1111";"1.40"
"160220";"11:37:37";"10373700";"48.220.331";"16.376.199";"186.50";"7";"0.1111";"1.40"
"160220";"11:37:47";"10374700";"48.220.364";"16.376.225";"192.90";"6";"0.8890";"1.76"
"160220";"11:37:47";"10374700";"48.220.364";"16.376.225";"192.90";"6";"0.8890";"1.76"
"160220";"11:37:47";"10374700";"48.220.364";"16.376.225";"192.90";"6";"0.8890";"1.76"
"160220";"11:37:47";"10374700";"48.220.364";"16.376.225";"192.90";"6";"0.8890";"1.76"
"160220";"11:37:58";"10375800";"48.220.394";"16.376.296";"187.00";"7";"2.7595";"1.40"
"160220";"11:37:58";"10375800";"48.220.394";"16.376.296";"187.00";"7";"2.7595";"1.40"
"160220";"11:37:58";"10375800";"48.220.394";"16.376.296";"187.00";"7";"2.7595";"1.40"
"160220";"11:37:58";"10375800";"48.220.394";"16.376.296";"187.00";"7";"2.7595";"1.40"
"160220";"11:37:58";"10375800";"48.220.394";"16.376.296";"187.00";"7";"2.7595";"1.40"
"160220";"11:38:15";"10381500";"48.220.331";"16.376.408";"186.80";"7";"0.9630";"1.41"
"160220";"11:38:23";"10382300";"48.220.378";"16.376.395";"190.50";"6";"0.4260";"1.77"
"160220";"11:38:26";"10382600";"48.220.384";"16.376.410";"191.00";"8";"1.2223";"0.97"
"160220";"11:38:29";"10382900";"48.220.354";"16.376.428";"191.30";"7";"3.1299";"1.41"
"160220";"11:38:32";"10383200";"48.220.286";"16.376.435";"189.30";"8";"2.7595";"1.78"
"160220";"11:38:35";"10383500";"48.220.270";"16.376.460";"189.90";"8";"1.4816";"1.09"
"160220";"11:38:38";"10383800";"48.220.264";"16.376.469";"190.90";"8";"1.4816";"1.09"
"160220";"11:38:41";"10384100";"48.220.250";"16.376.467";"192.40";"8";"1.9816";"0.97"
"160220";"11:38:44";"10384400";"48.220.248";"16.376.491";"193.10";"8";"2.6298";"1.09"
"160220";"11:38:47";"10384700";"48.220.230";"16.376.509";"194.20";"8";"1.3334";"0.97"
"160220";"11:38:50";"10385000";"48.220.198";"16.376.507";"198.20";"8";"2.0928";"0.97"
"160220";"11:38:53";"10385300";"48.220.171";"16.376.519";"200.00";"8";"3.3521";"0.97"
"160220";"11:38:56";"10385600";"48.220.147";"16.376.517";"201.40";"8";"2.0187";"0.97"
"160220";"11:38:59";"10385900";"48.220.100";"16.376.502";"200.00";"8";"2.5928";"0.97"
"160220";"11:39:02";"10390200";"48.220.091";"16.376.514";"200.50";"8";"1.4631";"0.97"
"160220";"11:39:05";"10390500";"48.220.099";"16.376.542";"201.50";"7";"2.6854";"1.41"
"160220";"11:39:08";"10390800";"48.220.092";"16.376.564";"202.60";"8";"1.5186";"1.48"
"160220";"11:39:11";"10391100";"48.220.086";"16.376.584";"204.90";"7";"1.5186";"1.48"
"160220";"11:39:14";"10391400";"48.220.069";"16.376.608";"205.30";"8";"2.8521";"1.48"
"160220";"11:39:14";"10391400";"48.220.069";"16.376.608";"205.30";"8";"2.8521";"1.48"
"160220";"11:41:17";"10411700";"48.218.978";"16.376.644";"192.30";"8";"2.0742";"0.97"
"160220";"11:41:20";"10412000";"48.218.983";"16.376.651";"192.80";"8";"2.0742";"0.97"
"160220";"11:41:23";"10412300";"48.218.990";"16.376.655";"194.30";"8";"2.0742";"1.09"
"160220";"11:41:26";"10412600";"48.218.997";"16.376.649";"195.50";"8";"2.0742";"0.97"
"160220";"11:41:29";"10412900";"48.219.002";"16.376.660";"196.40";"8";"2.0742";"0.97"
"160220";"11:41:32";"10413200";"48.219.002";"16.376.675";"197.50";"8";"1.1297";"0.97"
"160220";"11:41:35";"10413500";"48.219.000";"16.376.685";"198.50";"8";"1.1297";"0.97"
"160220";"11:41:38";"10413800";"48.218.994";"16.376.692";"197.50";"8";"1.1297";"0.97"
"160220";"11:41:41";"10414100";"48.218.982";"16.376.699";"197.90";"8";"1.4446";"0.97"
"160220";"11:41:44";"10414400";"48.218.964";"16.376.712";"198.40";"7";"1.4446";"1.50"
"160220";"11:41:47";"10414700";"48.218.941";"16.376.709";"198.40";"7";"1.4446";"1.44"
"160220";"11:41:50";"10415000";"48.218.924";"16.376.706";"197.30";"7";"1.4446";"1.44"
"160220";"11:41:53";"10415300";"48.218.891";"16.376.705";"195.70";"8";"1.4446";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:41:56";"10415600";"48.218.864";"16.376.703";"195.70";"8";"2.2409";"1.84"
"160220";"11:42:20";"10422000";"48.218.512";"16.376.618";"187.50";"8";"3.4077";"1.85"
"160220";"11:42:20";"10422000";"48.218.512";"16.376.618";"187.50";"8";"3.4077";"1.85"
"160220";"11:42:27";"10422700";"48.218.420";"16.376.611";"189.40";"7";"3.2595";"1.44"
"160220";"11:42:30";"10423000";"48.218.392";"16.376.604";"190.30";"7";"2.7039";"1.44"
"160220";"11:42:33";"10423300";"48.218.363";"16.376.591";"191.80";"8";"2.1668";"1.44"
"160220";"11:42:36";"10423600";"48.218.334";"16.376.585";"193.80";"8";"3.5929";"0.97"
"160220";"11:42:39";"10423900";"48.218.287";"16.376.580";"193.00";"8";"3.7225";"1.09"
"160220";"11:42:42";"10424200";"48.218.254";"16.376.577";"191.50";"7";"3.7966";"1.09"
"160220";"11:42:45";"10424500";"48.218.195";"16.376.558";"191.10";"7";"3.6484";"1.08"
"160220";"11:42:48";"10424800";"48.218.154";"16.376.564";"189.80";"8";"3.4447";"1.08"
"160220";"11:42:51";"10425100";"48.218.123";"16.376.558";"188.00";"8";"2.7965";"1.08"
"160220";"11:42:54";"10425400";"48.218.116";"16.376.543";"185.50";"8";"1.1297";"0.97"
"160220";"11:42:57";"10425700";"48.218.090";"16.376.537";"181.10";"8";"2.0928";"1.45"
"160220";"11:43:00";"10430000";"48.218.087";"16.376.544";"180.90";"8";"0.6297";"1.45"
"160220";"11:43:03";"10430300";"48.218.094";"16.376.535";"180.40";"6";"0.3889";"1.86"
"160220";"11:43:06";"10430600";"48.218.054";"16.376.537";"180.50";"6";"1.8705";"1.86"
"160220";"11:43:09";"10430900";"48.218.020";"16.376.527";"184.70";"7";"1.0371";"1.86"
"160220";"11:43:12";"10431200";"48.218.001";"16.376.518";"185.80";"7";"2.0742";"1.45"
"160220";"11:43:15";"10431500";"48.217.960";"16.376.508";"185.70";"7";"2.0742";"1.45"
"160220";"11:43:18";"10431800";"48.217.906";"16.376.514";"180.60";"8";"1.9076";"1.86"
"160220";"11:43:21";"10432100";"48.217.878";"16.376.513";"180.40";"8";"1.9076";"1.45"
"160220";"11:43:24";"10432400";"48.217.863";"16.376.522";"178.00";"8";"1.5557";"0.97"
"160220";"11:43:27";"10432700";"48.217.850";"16.376.532";"174.40";"8";"1.0001";"1.08"
"160220";"11:43:30";"10433000";"48.217.833";"16.376.541";"175.50";"8";"1.0001";"0.97"
"160220";"11:43:33";"10433300";"48.217.815";"16.376.538";"175.70";"8";"1.0001";"0.97"
"160220";"11:43:36";"10433600";"48.217.807";"16.376.526";"174.70";"6";"1.0001";"1.84"
"160220";"11:43:39";"10433900";"48.217.829";"16.376.525";"173.90";"7";"1.0001";"1.45"
"160220";"11:43:42";"10434200";"48.217.831";"16.376.532";"174.50";"7";"1.0001";"1.87"
"160220";"11:43:45";"10434500";"48.217.802";"16.376.536";"176.60";"7";"1.0001";"1.45"
"160220";"11:43:48";"10434800";"48.217.751";"16.376.532";"175.70";"8";"1.0001";"1.45"
"160220";"11:43:51";"10435100";"48.217.666";"16.376.536";"174.80";"8";"1.0001";"1.08"
"160220";"11:43:54";"10435400";"48.217.617";"16.376.561";"174.70";"8";"1.0001";"1.08"
"160220";"11:43:57";"10435700";"48.217.573";"16.376.582";"176.10";"8";"1.0001";"0.97"
"160220";"11:44:00";"10440000";"48.217.520";"16.376.596";"177.00";"8";"1.0001";"0.97"
"160220";"11:44:03";"10440300";"48.217.508";"16.376.608";"174.60";"7";"1.0001";"1.88"
"160220";"11:44:06";"10440600";"48.217.499";"16.376.625";"173.80";"6";"1.0001";"1.88"
"160220";"11:44:09";"10440900";"48.217.496";"16.376.652";"172.70";"7";"2.9262";"1.46"
"160220";"11:44:12";"10441200";"48.217.488";"16.376.668";"171.00";"6";"2.0557";"1.88"
"160220";"11:44:15";"10441500";"48.217.456";"16.376.674";"169.90";"8";"2.0557";"1.46"
"160220";"11:44:18";"10441800";"48.217.419";"16.376.700";"169.70";"8";"2.0557";"1.08"
"160220";"11:44:21";"10442100";"48.217.400";"16.376.736";"169.30";"8";"2.8150";"0.97"
"160220";"11:44:24";"10442400";"48.217.385";"16.376.779";"169.20";"8";"2.8150";"0.97"
"160220";"11:44:27";"10442700";"48.217.375";"16.376.822";"169.30";"7";"2.8150";"1.08"
"160220";"11:44:30";"10443000";"48.217.375";"16.376.837";"168.90";"8";"2.8150";"1.46"
"160220";"11:44:33";"10443300";"48.217.379";"16.376.841";"167.80";"8";"0.0926";"1.75"
"160220";"11:44:33";"10443300";"48.217.379";"16.376.841";"167.80";"8";"0.0926";"1.75"
"160220";"11:44:33";"10443300";"48.217.379";"16.376.841";"167.80";"8";"0.0926";"1.75"
"160220";"11:44:33";"10443300";"48.217.379";"16.376.841";"167.80";"8";"0.0926";"1.75"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:44:43";"10444300";"48.217.394";"16.376.936";"165.80";"8";"4.0559";"0.97"
"160220";"11:45:45";"10454500";"48.217.268";"16.377.543";"180.20";"7";"1.8890";"1.55"
"160220";"11:45:46";"10454600";"48.217.256";"16.377.538";"180.20";"7";"1.5557";"1.55"
"160220";"11:45:50";"10455000";"48.217.223";"16.377.530";"181.00";"7";"1.1853";"1.55"
"160220";"11:45:55";"10455500";"48.217.100";"16.377.519";"181.00";"7";"2.8891";"1.55"
"160220";"11:45:58";"10455800";"48.217.088";"16.377.542";"176.50";"8";"1.0556";"1.08"
"160220";"11:46:01";"10460100";"48.217.092";"16.377.564";"179.40";"8";"1.5742";"0.97"
"160220";"11:46:04";"10460400";"48.217.100";"16.377.601";"180.30";"8";"3.7225";"1.08"
"160220";"11:46:07";"10460700";"48.217.072";"16.377.637";"180.80";"8";"3.7596";"1.08"
"160220";"11:46:10";"10461000";"48.216.959";"16.377.645";"174.40";"8";"2.6113";"1.08"
"160220";"11:46:31";"10463100";"48.217.003";"16.377.673";"170.60";"8";"0.4074";"1.18"
"160220";"11:46:34";"10463400";"48.216.999";"16.377.667";"172.10";"9";"0.5556";"0.95"
"160220";"11:46:37";"10463700";"48.217.003";"16.377.662";"171.60";"9";"0.3148";"1.18"
"160220";"11:46:40";"10464000";"48.217.014";"16.377.647";"171.60";"9";"3.0928";"1.18"
"160220";"11:46:40";"10464000";"48.217.014";"16.377.647";"171.60";"9";"3.0928";"1.18"
"160220";"11:46:40";"10464000";"48.217.014";"16.377.647";"171.60";"9";"3.0928";"1.18"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:46:47";"10464700";"48.217.042";"16.377.734";"170.70";"9";"3.8336";"1.02"
"160220";"11:47:14";"10471400";"48.217.082";"16.378.185";"168.40";"9";"2.3520";"0.90"
"160220";"11:47:17";"10471700";"48.217.086";"16.378.207";"170.00";"8";"1.7594";"1.02"
